"<p>  
Die Kleinstadt La Roche-sur-Yon im Département Vendéeam 8. Mai 2015: Ein 91jähriger wird zum Ritter der Ehrenlegion ernannt, bekommt bei strömendem Regen einen Orden an die Brust geheftet. So beginnt in der Graphic Novel »Überleben in Dachau« die Geschichte, die ihren Ausgang mehr als sieben Jahrzehnte zuvor nahm. Es sind die Erinnerungen von <span class=""fett"">Guy-Pierre Gautier</span>, der ab 1941 Mitglied der französischen Widerstandsbewegung war. Erlebnisse, die sich tief in sein Innerstes eingegraben haben, die er bisher nicht preisgab. Gautier hat das KZ Dachau überlebt, will vergessen. Nun holt ihn die Geschichte ein, die späte Ehrung zwingt ihn, sich der Vergangenheit zu stellen. Er erzählt dem Trickfilmer und Zeichner <span class=""fett"">Tiburce Oger</span> – seinem Enkel – seine Erinnerungen an die 1940er Jahre, als die deutschen Faschisten Europa mit Krieg und Terror überzogen.
<br /><br />
Dem Wiener Verlag Bahoe Books ist es zu verdanken, dass der Band jetzt auch in deutscher Übersetzung vorliegt. Jedoch rückt der deutsche Titel »Überleben in Dachau« nur einen Teil der Geschichte in den Mittelpunkt – »Ma guerre. De la Rochelle à Dachau« (Mein Krieg. Von La Rochelle nach Dachau) lautet er im französischen Original. Ein gewichtiger Teil der Geschichte Gautiers nimmt seine Widerstandstätigkeit in Frankreich ein, die zu seiner Verhaftung und Deportation führt. Über seine Mitgliedschaft im Arbeiter-Leichtathletikverein von La Rochelle kommt er mit der Widerstandsbewegung in Berührung und fungiert »ab und zu, ohne es zu wissen, als Bote«. Die Erschießung eines kommunistischen Vereinsmitglieds wird für ihn zum Weckruf.
<br /><br />
Gautier lässt sich von anderen Vereinskameraden anwerben: Zusammen bilden sie eine studentische Geheimorganisation, die gegen die Okkupanten gerichtete Flugblätter in Umlauf bringt. Die Gruppe besteht zur Hälfte aus Linken, zur anderen aus Katholiken und Nationalisten. Später verteilen sie Flugblätter im Auftrag der Kommunistischen Partei; Gautier gerät ins Visier des französischen Geheimdienstes, wird verhört und taucht anschließend für einige Zeit unter. Zurück in La Rochelle schließt er sich den Francs-tireurs et partisans (FTP) an, einer von der KP gegründeten Widerstandsorganisation. Die Aktionen werden militanter: Sabotage, Brandanschläge. Gautier wird geschnappt, ins Gefängnis von Niort eingeliefert, brutal verhört und zu zehn Jahren Zwangsarbeit verurteilt. Ein Aufstand im Gefängnis scheitert. Zwölf »Rädelsführer« werden exekutiert, die anderen zu Hunderten in Viehwaggons gepfercht, Ziel ist das Konzentrationslager Dachau. Die Fahrt zieht sich über viele Tage hin, denn die Résistance hat an zahlreichen Stellen den Schienenweg zerstört, Angriffe alliierter Flieger auf den Transport verzögern ebenfalls die Fahrt. Sie endet am 21. Juni 1944.
<br /><br />

Mit diesem Tag beginnt ein neues Grauen im Leben von Guy-Pierre Gautier, das alle bisher erfahrenen Schrecken übertrifft. Die Brutalität der Wachmannschaften und der Kapos, die Zählappelle. Häftlinge kommen durch Hunger, Prügel, Krankheiten oder Kälte ums Leben, oder sie schuften sich im Außenlager zu Tode. Tiburce Oger gelingt es, die nüchterne Schilderung – in der gesamten Graphic Novel finden sich kaum Dialoge – seines Großvaters eindringlich zu visualisieren. Die Farben der Panels verändern sich jetzt von einer zurückhaltenden Farbigkeit in düstere braun-grau-blau-Töne und verstärken damit die gezeichneten Greuel. Doch es gibt auch Momente der Menschlichkeit. Die Krankenschwester, welche Gautiers Bein nach dem Biss eines Wachhundes behandelt, oder der deutsche Arbeiter, der Häftlingen, die im gleichen Fabriktrakt arbeiten, Marmeladebrote zusteckt. Und die Solidarität unter den Häftlingen selbst. Gautier gehört zu den Überlebenden, auf welche die 42. US-Infanteriedivision »Rainbow« am 29. April 1945 stößt.
<br /><br />
Zurück im Nachkriegsfrankreich leidet Gautier unter »dem Schuldgefühl der Heimkehrer«. Der Empfang bei seiner Schwester und ihrer Familie gerät distanziert, verlegen. Und im Bistro muss er sich die Frage anhören: »Wa­rum seid ihr eigentlich zurückgekommen und die anderen nicht? Hm …?« Auch seine Verlobte hat sich einem anderen Mann zugewandt.
<br /><br />
General de Gaulle setzte nach Kriegsende den Mythos in die Welt, nur eine Minderheit der Franzosen habe mit den deutschen Besatzern kollaboriert. In Wirklichkeit arbeiteten nicht wenige Franzosen mit den Faschisten zusammen, die Mehrheit verhielt sich indifferent. Die Mitglieder der Résistance waren die Minderheit.





 </p>
","Junge Welt, 17. 3. 2021",2021-03-17
"<p>  
Wie
viele Comics rund um die BEATLES mag es inzwischen
geben? Auf die Schnelle fallen mir allein
aus den letzten zehn Jahren drei deutsche Übersetzungen
ein, die ich selbst gelesen habe: „Yellow
Submarine“ von Bill Morrison, „Der fünfte Beatle
– Die Brian Epstein Story“ von Vivek J. Tiwari und
Andrew C. Robinson, „Das kleine Beatles-Buch“
von Hervé Bourhis und „The Beatles: Die Bild-
Biografie einer Legende“ von Angus Allan und Arthur
Ranson. Womit nur ein sehr kleiner Teil aller
BEATLES-Comic-Veröffentlichungen aus diesen
Jahren abgedeckt sein dürfte. Immerhin gibt
es ganze Bücher nur zum Thema BEATLES im Comic.
<br /><br />
Kann man da überhaupt noch etwas Neues
beisteuern? Man kann, wie dieser unter französischer
Federführung entstandene Band beweist.
Aufgeteilt in 25 Kapitel wird in einer Kombination
aus eingeschobenen erklärenden Fließtexten und
jeweils von unterschiedlichen Zeichnern gestalteten
grafischen Episoden von den einzelnen Stadien
der Fab Four-Karriere über hartnäckige Legenden
bis hin zu wichtigen Weggefährten nahezu
alles abgedeckt, was es über Lennon, McCartney,
Harrison und Starr zu berichten gibt. Selbst bereits
gut Informierte werden hier noch ein paar Kleinigkeiten
entdecken, von denen sie bislang nichts
oder allenfalls am Rande gehört haben. Während
die Zwischentexte für den nötigen zeitgeschichtlichen
Kontext sorgen und mit immer wieder eingebauten
Fotos, Zeitungsartikeln und Memorabilia
wie Eintrittskarten oder Plakaten schon reichlich
Abwechslung bereithalten, sorgen die verschiedenen
Zeichenstile der Kapitel endgültig für
den visuellen Overkill – im positiven Sinne. Langeweile
kommt hier nicht auf, eine lesens- und sehenswerte
Sache.




 </p>
","Ox, #154, 3/2021",2021-03-14
"<p>  
Louis Riel (1844-1885) wird heute in Kanada als Freiheitskämpfer und ""Vater"" der Provinz
Manitoba angesehen. Er führte als Angehöriger der Métis, Nachfahren von europäischen
Siedlern und Indianern, den Widerstand und die Rebellion gegen den Landraub der
kanadischen Regierung an. Als diese 1869 der Hudson's Bay Company Ruperts Land
abkaufte, wurden von Anfang an die Gebietsansprüche der dort seit Generationen
ansässigen Bevölkerung ignoriert. Die daraus entstehenden Konflikte entluden sich im
selben Jahr, der ""Red-River-Rebellion"", und 1885 in der ""Nordwest-Rebellion"". Dieser
Aufstand schlug fehl. Riel wurde gefangen genommen, vor Gericht gestellt und zum Tode
verurteilt. - Der kanadische Comiczeichner <span class=""fett"">Chester Brown</span> legt
hier eine beeindruckende Biografie über diese in Kanada legendäre Persönlichkeit vor. Sie
ist historisch genau, spannend erzählt und überzeugt mit klaren prägnanten Zeichnungen.
Vom Time Magazine wurde dieses Buch zu den zehn besten Comics des Jahres 2003
gekürt. Biografisch interessierte GN-Fans kommen mit dieser Ausgabe auf ihre Kosten.


 </p>
","ekz - Bibliotheksservice, 4/21",2021-03-30
"<p>  
Pontain L’Ecluse. Ein Ort mitten in Frankreich, nicht gerade der Nabel der Welt, aber ein herrlicher Ort, seine Kindheit zu verbringen, in den Feldern und am
Ortsrand, zwischen Schule und Elternhaus, damals zu Beginn der 40er Jahre. Und so ist es auch für die 13-jährigen Freunde François und Eusèbe – bis zu dem Tag, an dem die deutschen Truppen ins Dorf einmarschieren. François und Eusèbe hassen sie: „Die sollen nur nicht glauben, sie seien die großen Sieger.“ Sie beginnen also kleine Aktionen, Flugblätter mit der Kinderdru- ckerei gefertigt, Sabotageakte, deren Folgen sie gar nicht abschätzen können. Kurz darauf schließt sich ihnen auch Lisa an. Angeblich ist sie aus Belgien geflohen, aber die Sache ist natürlich komplizierter. Aus den anfänglichen Abenteuern der kleinen Dreierbande wird immer mehr Ernst. Man kommt mit der Résistance der Erwachsenen in Kontakt. Aber auch mit dem Wirken der Kollaborateure. Und bald gibt es die ersten Todesopfer, als sich die Deutschen mit „Repressionen“ an den Menschen rächen, die sich ihnen widersetzen. Repressionen, das heißt willkürliche Erschießungen. Heranwachsen im Widerstand, das heißt auch, nächste Verwandte zu verlieren oder durch unachtsame Worte die engsten Freunde zu gefährden.
Dies alles ist erst der Anfang einer auf sechs Bände angelegten Saga von den Kindern der Résistance, geschrieben von Dugomier (das ist der Szenarist <span class=""fett"">Vincent Lodewick</span>) und gezeichnet von ERS (das ist <span class=""fett"">Benoît Ers</span>), beide aus Belgien stammend und „alte Hasen“ und als Team im Umfeld der Zeitschrift Spirou erprobt. Ihr Erzählstil entspricht denn auch der Comic-Kunst dieser Schule der realistisch-humoristischen Abenteuergeschichten à la Spirou und Fantasio, das heißt in einer liebevollen Nähe zu den Figuren (mit all ihren kleinen Schwächen), einer fundamentalen Ablehnung von Autorität und Anmaßung und einer schönen Genauigkeit in den Details. Nur eben, dass es diesmal nicht um fantastische Abenteuer- und Alltagsgeschichten geht, sondern um die wirkliche Geschichte von Besatzung und Widerstand. Jedem der sechs Bände ist ein historisch-dokumentarischer Appendix beigegeben, der das Wissen um diese Zeit vertieft. Vor allem aber geht es darum, jungen Menschen in Erinnerung zu rufen, was faschistische Besetzung und der Mut zum Widerstand bedeutet haben.

 </p>
","Der Freitag, Nr. 14, 8. 4. 2021",2021-04-08
"<p>  <span class=""fett"">
Vor über zwanzig Jahren ist der Erfinder von „Ed the Clown“ und bekennende Freier (beschrieben in „Paying for it“) von einem Geheimtip zum Bestseller-Autor geworden, zumindest in Kanada: Chester Brown hat aus der umstrittenen historischen Figur des Louis Riel den Helden einer Graphic Novel gemacht. Nun erscheint das Buch auf Deutsch.</span>
<br /><br />
Ureinwohner und Kolonisatoren, unterschiedliche Sprachen und Religionen, Verrat, Betrug und Rebellion – wenige Schlagworte reichen aus, um die politische Dimension dieses Buches zu umreißen. Es spielt im 19. Jahrhundert, aber bereits die erste Seite erzählt ein zeitloses Phänomen: Ein Politiker und zwei Geschäftsleute machen Geschäfte, von denen die Bevölkerung möglichst nichts mitbekommen soll.
<br /><br />
Doch Louis Riel wird von Landvermessern Wind bekommen und sich und seine Leute formieren: Seine Leute, das sind die Métis, vorwiegend französisch-sprachige Abkömmlinge von indianischen Müttern und europäischen Vätern (die ursprünglich für die oben genannten Geschäftsleute, konkret Pelzhändler, gearbeitet haben). Das Ziel der kanadischen Regierung ist es, den Métis kaum politisches Mitspracherecht einzuräumen, das Ziel der Métis, bzw. von deren Anführer Louis Riel, ist die Souveränität.


<br /><br />
Louis Riel gilt heute als Mitbegründer von Manitoba und sein Streben, die Kultur der Métis zu bewahren, ist in Kanada allgemein anerkannt. Zunächst, also nach seinem Tod, galt er allerdings dem englischsprachigem Kanada als Aufwiegler, aus frankokanadischer Sicht war er ein Volksheld. Ganz allgemein wird er als Freiheitskämpfer bezeichnet, das klingt gut, ist unverfänglich und bringt Sympathien.
<br /><br />
Doch, und genau das macht diese Graphic Novel so spannend: Was ist das konkret, Freiheit? Und mit welchen Mitteln darf, soll und kann man um sie kämpfen? Es sind die Widersprüchlichkeiten in der Biographie von Louis Riel, die ihn zu einem außergewöhnlichen Helden machen.
<br /><br />
Er war nicht nur ein politischer Geist, sondern auch ein gläubiger. Mit einem Augenzwinkern erzählt Chester Brown die Erleuchtung des Glaubensmannes Louis Riel: Im Anschluss an eine äußerst oberflächliche Burnout-Behandlung (wir sehen, wie Louis Riel zusehends verzweifelt, doch der Arzt sagt nur: Sie sind müde, ruhen Sie sich aus!), fährt ein Licht in ihn, Gott wird ihn an seine Aufgabe erinnern (und derart mit Sinn erfüllen, dass das Burnout vergessen ist). Louis Riel glaubt fortan, der Prophet einer neuen Welt zu sein. Als solcher wird er zwar zunächst in eine Zwangsjacke gesteckt, doch später zwei Volksaufstände anführen.
<br /><br />
Im Detail ist die Geschichte von Louis Riel also etwas schräg und sehr komplex. Der Autor und Zeichner Chester Brown entwaffnet diese Komplexität mit totaler Reduktion: Seine Biographie des Freiheitskämpfers ist schwarz-weiß, jede Figur ist fast ikonisch dargestellt, mit wenigen, charakteristischen Strichen. Oft bleibt Brown über längere Strecken in einer Szene, es verändern sich nur Details oder die Ansicht. Das macht diese Graphic Novel zu einer filmischen Erfahrung: die Bilder vermitteln die wesentlichsten Aspekte und Emotionen wie in einem Storyboard.
<br /><br />
Chester Brown erzählt seine Geschichte fast ausschließlich über Dialoge, es gibt praktisch keine Kommentare. Nur der detaillierte, eng beschriebene Anhang zeigt, wie viel er sich mit unterschiedlichen Quellen beschäftigt hat und wie diversifiziert seine Meinung in Bezug auf das Wesen des Freiheitskampfes von Louis Riel ist.
<br /><br />
So handelt diese Graphic Novel auch von jener subjektiven Wahrheit, die – was man oft vergisst – der Geschichtsschreibung innewohnt.
 </p>
","
FM4, 17. 4. 2021",2021-04-17
"<p>  Am Anfang steht ein Deal. Die Hudson’s Bay Company, bis 1869 Privatbesitzerin etwa der Hälfte des heutigen Kanada, tritt große Anteile an den Bundestaat ab. Premierminister Sir John A. Macdonald gewährt im Gegenzug uneingeschränkte Handelsrechte. Das alles geschieht zu Zeiten, als noch Kolonialminister ihr Unwesen trieben, und über die Köpfe der Bewohner_innen des Rupert’s Land hinweg: Indigener, Métis – Nachfahren von europäischen Pelzhändlern und indigenen Frauen – wie englischsprachiger Siedler_innen. Da kommt Louis Riel als Anführer der Métis ins Spiel. Er organisiert den Widerstand und eine provisorische Regierung, um sich der Willkürherrschaft der Zentralregierung zu widersetzen. Zwei Gründe, warum Chester Browns Louis Riel über ein höchst umstrittenes koloniales Kapitel der Vergangenheit zum meistverkauften kanadischen Comic wurde: Erstens erzählt Brown die akribisch recherchierte Geschichte ausgesprochen luzide. Zweitens sprühen seine klaren Zeichnungen vor Witz, nicht zuletzt durch eine Ästhetik der Distanz, die seine Figuren mitunter wie Zinnsoldaten erscheinen lässt. Ein grandioser Geschichtsunterricht!
 </p>
","Augustin, Nr. 527, 21. 4. 2021",2021-04-21
"<p>
<span class=""fett"">""Die Nase"" von Bruno Jasieński schlägt dem Antisemitismus mitten ins Gesicht</span>
<br /><br />
Läuft eigentlich gut für Dr. Otto Kallenbruck. Sein Fachgebiet, die vergleichende Rassenkunde, ist jetzt Staatsdoktrin. Seine Studie zu Schädeln, Haaren und Nasen der Juden verkauft sich bombig. Doch aus der Partei kommt Kritik an solchen Äußerlichkeiten. Man redet lieber vom nordischen Geist, von soldatischer Haltung. Und der Führer hat keine Zeit, Kallenbrucks Buch zu lesen! Am schlimmsten aber – der Blick in den Spiegel. Denn plötzlich plagt den Berliner Forscher eine riesige Hakennase. „Schamlos-semitisch“ erscheint sie ihm. Solch eine Nase definiert bekanntlich den Mann. Schon spürt Kallenbruck, wie germanischer Edelmut aus ihm weicht und sein Gesicht einen verschlagenen Ausdruck erhält. Das unerwünschte Rassemerkmal missbilligt auch ein herbeigeeilter Freund: Im dienst der Volksgesundheit und des Dritten Reches möge der Doktor dafür sorgen, in der Spree zu ertrinken.
<br /><br />
Anders als in Gogols Groteske „Die Nase“ geht das Zentralorgan keine eigenen Wege. Aber es zerrt seinen Träger in dunkle Ecken der Stadt, wo die Schrecken des Nazitums mal hautnah, mal metaphorisch erlebt werden. Bruno Jasieński, ein Kommunist polnischer Herkunft, baute in seiner „Nase“ von 1936 einen originellen Parcours: Kallenbruck muss im „Genealogischen Garten“ lernen, dass sein Stammbaum jüdische Äste haben soll; die Kollegen Eugeniker lassen ihn (Eintritt für Juden verboten) nicht zum professoralen Saufen ins Gasthaus, dafür gerät Kallenbruck an den Tisch der zwölf Weisen von Zion und wird zum 13. ernannt für Mitarbeit an der Weltherrschaft. Wie zwischen der satirisch-surrealen Fantasie die kalten Realien „volkstreuer“ Verrohung aufragen, ist herzergreifend und pointiert erzählt. Diese siebzig Seiten Jasieński machen Appetit auf mehr.
 </p>
","Kreuzer, Nr. 5/2021",2021-04-22
"<p>
<span class=""fett"">Robert Pichler</span> und <span class=""fett"">Edit Pula</span> führen mit ihrem Buch “Albania’s 90’s” ein in die turbulenten Jahre in Albanien, als das kommunistische Regime gestürzt wurde und eine neue Zeit mit Demokratie und Marktwirtschaft begann.
<br /><br />
Wohl kaum ein Staat war nach dem zweiten Weltkrieg bis in die 80er hinein so isoliert wie Albanien. Der kommunistische Staat wurde von Enver Hoxha regiert, 40 Jahre lang, bis zu seinem Tod im Jahr 1985. Und so wie es auch im sozialistischen Jugoslawien war, das mit dem Tod seines Staatschef Josip Broz Tito zugrunde ging, war es auch in Albanien. Nach dem Tod des Diktators Enver Hoxha brachen turbulente Zeiten an, das Land befreite sich vom Sozialismus und machte sich auf in eine neue Ära.
<br /><br />
Die Zeit der 90er in Albanien dokumentierte der Albanologe Robert Pichler mit seiner analogen Kamera. Zusammen mit Edit Pula hat er im Dezember 2020 das Buch „Albania’s 90’s“ herausgegeben. Es ist eine Zeitreise in ein Land des politischen Aufbruchs, bebildert mit den Fotos von Robert Pichler und begleitet von zahlreichen Texten von Menschen, die während der Zeit in Albanien gelebt haben oder das Land besuchen durften. Die Fotos wurden ursprünglich bei der Ausstellung „Flashbacks – Albania in the 90’s“ gezeigt, die zwischen 2017 und 2019 im ganzen Land unterwegs war. Anschließend ist daraus ein dickes Buch mit vielen Fotos und Anekdoten entstanden. Geschrieben auf Englisch und Albanisch.
<br /><br />
„Albania’s 90’s“ nimmt seine Leser mit in ein unbekanntes Land. In ein Land, in dem es praktisch niemanden gab, der eine Kamera besaß. Robert Pichler war 1989 zum ersten Mal als Student in Albanien zu Gast. Das Land war unter seinem kommunistischen Regime weiterhin abgeschottet von der Welt. Nur wenige Touristen durften ins Land und die mussten dann auch bei der Einreise ihre langen Haare abrasieren. Robert Pichler hatte Glück – er war für sein Studium auf einer Forschungsreise unterwegs und musste nicht zum Friseur.
<br /><br />
Er kam in ein Land, in dem es den Einheimischen verboten war, mit Ausländern zu sprechen. In ein Land, das bitterarm war und heute nach wie vor ist. Der Fotograph Pichler reiste mit geführten Touren an der Küste entlang, ins Hinterland, nach Durrës, Tirana, Gjirokastra. In Gegenden, in denen fast nie Ausländer gesehen werden, in denen keine Fotographien existieren.
<br /><br />
Nach seiner ersten Reise trieb es Robert Pichler noch dutzende Male nach Albanien. Nach dem Sturz des kommunistischen Regimes begleitete er den Weg des Landes in Richtung Demokratie, in Richtung freie Marktwirtschaft. Und er begleitete die Zeit, in der hunderttausende Menschen das Land in Richtung Europa verließen.
<br /><br />
Das Buch, das auch schon ein haptisches Erlebnis ist, führt durch diese turbulenten Zeiten. In 33 Kapiteln kommen die vielen Menschen zu Wort, die damals in Albanien lebten und zu Besuch waren – es sind also zwei Perspektiven, mit denen den vielen Aufnahmen eine Sprache gegeben wird.
<br /><br />
Die Autorinnen und Autoren von „Albania’s 90’s“ führen die Lesenden ein in ein Land der Gastfreundschaft. Das Interesse an Ausländern war schon riesig, als es noch verboten war, mit ihnen zu sprechen. Und auch nach der Öffnung des Landes waren Touristen und Reisende die Gäste der ganzen Bevölkerung. Ausländer werden täglich zum Kaffee eingeladen, sie müssen nicht Anstehen vor der Bäckerei oder Telefonzellen, sie werden einfach so zum Essen eingeladen.
<br /><br />
Die Fotos, teilweise in schwarz-weiß und teilweise in Farbe aufgenommen, zeigen Albanien aus dem Blick eines Ausländers, aus einem „tourist gaze“, also einem touristischen Blick, der manchmal gestellte Szenen und manchmal die vielen natürlichen Alltagsszenen mit der Kamera einfängt.
<br /><br />
Robert Pichler führt mit seinen Fotos ein in die albanische Gesellschaft, in den Kanun, in Hochzeiten und Blutsbrüderschaften, in Kindheit und Traurigkeit und in die Freude, Bilder aus den 90ern wieder zu entdecken. Deswegen hat das Buch wohl auch einen großen Wert für die Menschen, die in Albanien wohnen. Und für all jene, die in Zeiten des Fernwehs auf der Suche nach neuen Kulturen und Gesellschaften sind.
 </p>
","Campus Radio Kiel, 29. 4. 2021",2021-04-29
"<p>
Ein kleines französisches Dorf leistet zunächst keinerlei Widerstand, als es von der deutschen Wehrmacht besetzt wird. Doch neben jenen, die sich aller Gräueltaten zum Trotz mit den Nazis verbünden wollen, in Kauf nehmen Teil ihres Reichs und ihrer Ideologie zu werden, gibt es auch solche, die nicht kampflos aufgeben wollen. Zunächst kann niemand ahnen, dass der Kopf der Rebellion, der sich nur „Luchs“ nennt, nicht etwa ein Ex-Militär oder Exil-Politiker ist, sondern ein Bündnis dreier mutiger Kinder…
<br /><br />
Stolze fünf Jahre nach Veröffentlichung des ersten von bislang sechs Bänden erscheint die exzellente frankobelgische Alben-Reihe „Les Enfants de Résistance“ nun endlich auch in der längst überfälligen deutschen Übersetzung im Wiener Bahoe Books Verlag. Und es wurde dringend Zeit. Die kindliche Perspektive auf die Situation französischer Landbewohner unter deutscher Besatzung verströmt trotz des schweren Stoffes nicht zuletzt durch die beeindruckt lebendigen und ausdrucksstarken Figuren aus der Feder des belgischen Zeichners Benoit Ers eine hoffnungsvolle Leichtigkeit. Die ermöglicht auch älteren Kindern, nach einer immer wichtigen Durchsicht der Eltern, sich dem komplexen Thema anzunähern, ohne sie zu verstören.
<br /><br />
Zwar kann der Plot naturgemäß nicht ohne wenigstens punktuelle, dabei aber nie explizite Gewaltdarstellung auskommen, im Vordergrund steht aber die Auseinandersetzung der kleinen Widerstandskämpfer mit der Nazi-Ideologie und die Organisation ihrer Konteraktionen. Autor Vincent Dugomier erschafft eine verschrobene wie liebenswerte Dorfgemeinschaft, die den Leser schnell mitfiebern lässt. Auch für Erwachsene ist die Handlung komplex und spannend genug, um die Bücher nicht beiseite legen zu wollen, bis man das Ende erreicht hat.
<br /><br />
Denn auch wenn das Szenario fiktiv sein mag, ist es exzellent recherchiert. Die kompakten, leicht verständlichen und interessanten Informationssegmente im reichhaltigen Nachwort belegen das. Gerade für deutsche Leser dürfte besonders interessant sein, wie differenziert die Spaltung der französischen Bevölkerung in zwei Lager hier aufbereitet und erklärt wird. Das ist eine interessante Facette dieses zerstörerischen Geschichtsabschnitts, die uns weder in deutschen Geschichtsbüchern noch in der multimedialen Aufbereitung besonders häufig begegnet.
<br /><br />
So ensteht hervorragende und eigenständige Comickunst, die den warmen, freundlichen Geist europäischer Funnies ganz ohne deplatzierte Albernheiten in einem ernsten Anstrich präsentiert. Unbedingt empfehlenswert.
<br /><br />

<br /><br />

<br /><br />

 </p>
","Comic.de, 9. 4. 2021",2021-04-09
"<p>
Die Jugendlichen Francois, Eusèbe und Lisa sind optimistisch, weil ihre ersten Aktionen
gegen die Deutschen gut verlaufen sind. Jetzt versuchen sie, die Erwachsenen einzubinden.
Den Anfang machen diese selbst, weil sie entflohene französische Soldaten vor den
Deutschen verstecken. Auch Senegalesen werden in die freie Zone geschleust. Einer der
Erwachsenen ist Francois' Vater. Ohne es zu wissen, unterstützt er den Widerstand seines
Sohnes, den er nur unter dem Decknamen ""Fuchs"" kennt. Aber sein Widerstand gegen die
Deutschen wird ihm zum Verhängnis. Die Deutschen verhaften und erschießen ihn. Der 2.
Band erzählt spannend, wie der Widerstand Fahrt aufnimmt. Das bleibt
nicht ohne Folgen: Die ersten Opfer sind zu beklagen. Allerdings stehen alle hinter ihrem
Widerstand, weil sie von der Sache überzeugt sind und sich ihre Menschlichkeit bewahrt
haben. Widerstand gegen diktatorische Regime läuft in egal welchem Land ähnlich ab. Man
fühlt sich z.B. an die Geschwister Scholl erinnert. Die Figuren in dem Comic sind demnach
Vorbilder. <br />Extra: Infomaterial zu dieser Zeit. Empfohlen.

<br /><br />

<br /><br />

 </p>
","ekz–Bibliotheksservice, 17. 5. 2021",2021-05-17
"<p>
Der österreichische BahoeVerlag hat mit Bruno Jasieńskis Die Nase einen Titel publiziert, der schon 1936 geschrieben wurde. Nun also ist der Text von Elisabeth Namdar übersetzt und erstmals als Einzelpublikation veröffentlicht worden: Ein wahrer Glücksfall, hat doch Jasieński seine Zeit mit so viel Weitblick und Scharfsinn beobachtet und die Schriften der 1920er und frühen 30er Jahre rezipiert, dass daraus eine bitterböse Satire auf den Rassenwahn der Nationalsozialisten entstanden ist, in der er den Wahnwitz der Zuschreibung von Identität über scheinbare Rassenmerkmale aufzeigt. 
<br /><br />
Nach der regelrechten Flut an Nasen-Literatur im 19. Jahrhundert scheint die Nase „nicht nur als Sinnesorgan, sondern auch als Körperteil einer Verarmung ihrer Bedeutung zu unterliegen“ – dabei wurden an der Nase über Jahrhunderte hinweg Identitätsprobleme verhandelt und Identitäten festgemacht! 2021 scheint jetzt aber zum naso-literarischen Ausnahmejahr zu werden. Nicht nur fragt der Schweizer Autor Thomas Meyer Was soll an meiner Nase bitte jüdisch sein?, sondern auch der österreichische BahoeVerlag hat mit Bruno Jasieńskis Die Nase einen Titel publiziert, der die Nasenliteratur erweitert, auch wenn dieser Text nicht zum ersten Mal das Licht der Welt erblickt, denn Jasieński schrieb die Novelle schon 1936. Nun also ist der Text von Elisabeth Namdar neu übersetzt und erstmals als Einzelpublikation veröffentlicht worden: Ein wahrer Glücksfall, hat doch Jasieński seine Zeit mit so viel Weitblick und Scharfsinn beobachtet und die Schriften der 1920er und frühen 30er Jahre rezipiert, dass daraus eine bitterböse Satire auf den Rassenwahn der Nationalsozialisten entstanden ist, in der er den Wahnwitz der Zuschreibung von Identität über scheinbare Rassenmerkmale aufzeigt. 
<br /><br />
Im Zentrum der kurzen Novelle Die Nase steht Otto Kallenbruck, seines Zeichens Professor für Eugenik, vergleichende Rassenkunde und Rassenpsychologie. Kurz vor der Veröffentlichung seines neuesten Buches – , Kallenbruck geht nochmals die Fahnen durch – tritt er zur Vermessung der eigenen Nase vor den Spiegel und erschaudert: Wo bisher eine arische Nase, „tadellos gerade“, wenn auch „ein wenig fleischig und an der Spitze leicht verdickt“ zu sehen war, prangt nun ein erschreckender „Höcker“. Wie kann das sein? Verwirrt und erschüttert begleitet ihn sein Freund Theodor in den neu eröffneten genealogischen Garten in Berlin. Hier kann er zu seinem eigenen Erstaunen den Familienstammbaum als wirklichen Baum umkreisen. Die Vorfahren hängen als Miniaturpuppen illuminiert wie in einem Weihnachtsbaum an den Ästen. Kallenbruck entdeckt Onkel Gregor, den „unverbesserlichen Junggesellen, mager, mit einem riesigen Kopf“, die „steife Tante Gertrude“, und, ja, auch eine ganze „Girlande kleiner Juden“. Muss er nun, der eigenen Logik gehorchend und die „germanische Rasse“ rettend, Selbstmord begehen?
<br /><br />

Skurril, böse und erhellend ist diese Novelle, in der Jasieński die Debatten der 1930er Jahre verarbeitet und seinen Professor auf „Studienreise“ durch die Konzentrationslager schickt. Eine wahre Entdeckung, ein futuristisches Fundstück der Übersetzerin Elisabeth Namdar mit einem literarhistorischen, aktuellen Nachwort von Vladimir Vertlib sowie einem passenden Cover, das von Umberto Boccionis Gemälde Stati della mente verziert wird. Klug, erschreckend und absolut lesenswert.
 </p>
","KommBuch-Blog, 17. 5. 2021",2021-05-17
