978-3-903022-26-3,Rede auf drei Stühlen,"Lange Märsche, Parteigründungen, auf den Boden des Grundgesetzes fest gedübelt und geschraubte Protestbewegungen, Wutbürger – immer wieder als witzige Tigerchen kreativ gestartete und als Bettvorleger gelandete, naja, Bettvorleger halt. Ein ausgeleierter Ringelpietz von untertänigsten Reformanliegen, ein an furchtbar phantasievollen Nachmittagen auf dem Bauch kriechendes mit-regieren-wollen mit einem Kiefer voller Milchzähne. Erkenntnisgewinn: Null. Oder vielleicht noch die Auffrischung der nun wirklich steinalten Erkenntnis, dass Kapitalismus und all’ der daraus entstehende Terror sich so allerhöchstens kosmetisch behandeln lässt. Also das alte Beil geschultert und humorlos ran an die Wurzel.",72,rede_auf_drei_stuehlen_cover.jpg,2016,8.00,literature,0
978-3-903022-43-0,AUF NACH EUROPA!,"«Die polizeiliche Kunst besteht darin», so der Inspektor weiter, «die Verdachtswahrheit in einer gefälschten Wirklichkeit herauszuhören. Unsere Stärke liegt in dem Glauben an unsere Interpretation.»

Inspektor Zwezler und sein kongenialer Partner Moik sind zwei Heroen der österreichischen Exekutive im Kampf gegen Verbrechen, Gebrechen und Aufmüpfigkeit – gefährliche Grafitti-Gangs, protestierende Refugees und die politischen Alltäglichkeiten. Doch werden sich ihre Künste auch angesichts der größten Herausforderung im Herzen Europas bewähren oder kommt es zu einer Glaubenskrise? Die Antwort zeigt sich auf ihrer atemberaubenden Dienstreise nach Brüssel.",136,auf_nach_europa_cover.jpg,2016,12.00,literature,0
978-3-903022-42-3,Erinnerungen eines Terroristen,"Die Partei der Sozialrevolutionäre trug durch zahlreiche Attentate und Hinrichtungen von Funktionsträgern der Monarchie wesentlich zum Aufbau der revolutionären Spannung bei, die schliesslich im Umsturz von 1917 mündete.",200,erinnerungen_eines_terroristen_cover.jpg,2016,14.00,literature,0
978-3-903022-58-4,Carbonia,"Carbonia – wir waren alle Kommunisten ist eine Geschichte des 20. Jahrhunderts anhand des Schicksals eines Arbeiters aus der geplanten Bergbaustadt Carbonia in den Bergen Sardiniens. Aus der Resistenza, den Konzentrationslagern in Deutschland, den harten Streiks in den Kohleminen während den 1950er Jahren und den Besetzungen der Autonomia entwickelt Nanni Balestrini in seinem letzten Roman eine politische Moral für das neue Jahrtausend, ein Rezept, Auftrag und Erbe.",88,carbonia_2nd_edition_cover.jpg,2017,8.80,literature,0
978-3-903022-62-1,Begrabt mein Herz am Heinrichplatz,"Eine Reise in 45 Szenen durch die Welt einer untergegangenen Bewegung und erinnerte Bilder an eine sagenumwobene Halbstadt, die es nicht mehr gibt. Die Geschichte wird von den Siegern geschrieben, so heisst es. Doch jene Bewegung, die im Schatten der besetzten Häuser in West-Berlin entstand, hatte nie im Sinn, Geschichte zu schreiben. Sie war sich ihrer Vergänglichkeit ebenso bewusst wie ihrem Unvermögen, an den bestehenden Verhältnissen etwas Grundsätzliches zu ändern. Niemand glaubte mehr an den Strand unter dem Pflaster, die Zürcher Genossen hatten schon vorgegeben, dass Beton nicht brennt, und so wurde Was ist uns geblieben ausser zu kämpfen und zu lieben zum Soundtrack der letzten Revolte.


Vieles hat sich so zugetragen, wie es in den folgenden Zeilen geschildert wird. Etliches ist frei erfunden. Viele Details sind aus naheliegenden Gründen verändert worden. Alle handelnden Personen sind frei erfunden, soweit sie nicht Personen der Zeitgeschichte sind.",176,begrabt_mein_herz_am_heinrichplatz_cover.jpg,2017,14.00,literature,0
978-3-903022-51-5,Die Ewigkeit durch die Gestirne,"Mehrfach haben sich unsere Gespräche um die Vorarbeiten zu dem «Baudelaire» bewegt. Mir ist in den letzten Wochen ein seltener Fundzugefallen, der die Arbeit entscheidend beeinflussen wird: ich bin auf die Schrift gestoßen, die Blanqui in seinem letzten Gefängnis, dem Fortdu Taureau als seine letzte geschrieben hat. Es ist eine kosmologische Spekulation. Sie heißt L’eternite par les astres und ist, soviel ich sehe, bis heute so gut wie unbeachtet geblieben. Die Weltansicht, die Blanqui in ihr entwirft, indem er der mechanistischen Naturwissenschaft seine Daten entnimmt, ist in der Tat eine infernalische – ist zugleichin der Gestalt einer naturalen das Komplement der gesellschaftlichen Ordnung, die Blanqui an seinem Lebensabend als Sieger über sich erkennen mußte.
Das Erschütternde ist, daß diesem Entwurf jede Ironie fehlt. Er stellt eine vorbehaltlose Unterwerfung dar, zugleich aber die furchtbarste Anklage gegen eine Gesellschaft, die dieses Bild des Kosmos als ihreProjektion an den Himmel wirft. Das Stück hat in seinem Thema: der ewigen Wiederkunft, zu Nietzsche die merkwürdigste Beziehung; eine verborgenere und tiefere zu Baudelaire, an den es an einigen großartigen Stellen fast wörtlich anklingt.

Walter Benjamin an Max Horkheimer, 6. Jänner 1938",140,die_ewigkeit_durch_die_gestirne_cover.jpg,2017,16.00,literature,0
978-3-903022-72-0,Das Attentat auf den Zaren,"Diese autobiographische Erzählung aus Wera Figners abwechslungsreichem Leben schildert die Vorbereitungen des tödlichen Attentates auf Zar Alexander II., welches 1881 in St. Petersburg erfolgreich durchgeführt wurde. Neben programmatischen Erklärungen und der Geschichte ihrer Partei, der Narodnaja Wolja, webt Figner ein dichtes Porträt Russlands im 19. Jahrhundert, während der heroischen Vorstufe jener Revolutionsbewegung, die sich heuer zum hundertsten Male jährt. Wie selbstverständlich beschreibt diese mutige Revolutionärin ihr Leben im Untergrund zwischen logistischen Aktivitäten, einfachen Handgriffen und Planungen, welche in Europa zwar auf viel Sympathie stießen, fast alle ihrer Genossen jedoch an den Galgen brachten. Ein unverzichtbares Vademecum gegen den in Wien allgegenwärtigen Sissy-Kitsch, bzw. anderweitige Verklärungen diktatorischer Alleinherrschaft.",86,das_attentat_auf_den_zaren_cover.jpg,2017,10.00,literature,0
978-3-903022-74-4,Louise Michel – Die Anarchistin und die Menschenfresser,"Louise Michel (1830–1905), die Ikone der Pariser Kommune 1871, war für die einen eine blutrünstige Wölfin, für die anderen die große Bürgerin, die rote Jungfrau, die gute Louise. Ihr Mut im Kampf, ihre Unerschrockenheit vor Gericht sind legendär. Verurteilt zur Deportation nach Neukaledonien, suchte Louise Michel Kontakt mit der indigenen Bevölkerung. Sie erlernte die Sprache der Kanak und vermittelte in zwei Schriften deren Mythen und Kultur. Bis zu ihrem Tod blieb die Insel für sie Sehnsuchtsort. Obwohl Louise Michel keine Gelegenheit ausgelassen hat, im Kampf zu sterben, erreichte sie ein hohes Alter.

Eva Geber hat einen biographischen Roman geschrieben. Dafür hat sie Louise Michels fiktivem Monolog über ihr bewegtes Leben zugehört und ihn entlang der historischen Tatsachen aufgezeichnet. Für das Kapitel der Deportation hat die Autorin die Legenden der Indigenen, wie sie von Michel aufgeschrieben wurden, erstmals ins Deutsche übertragen",330,louise_michel_die_anarchistin_und_die_menschenfresse_cover.jpg,2018,24.00,literature,0
978-3-903022-93-5,Freiheitstraum und Kontrollmaschine,"Mit dieser wortgewaltigen und monumentalen Gesellschaftskritik führt uns das bekannte bayrische Duo Metz/Seeßlen vom passiven Begreifen der bestehenden technischen und gesellschaftspolitischen Veränderungen zum aktiven Widerstand gegen selbige. Nach ihren epochalen Werken Blödmaschinen und Freiheit und Kontrolle entwickeln sie nun in ihrem neuen Buch eine handlungsorientierte Synthese, eine Kritik aller ideologischen Fallen der gesellschaftlichen Linken und damit das perfekte Vademecum für alle Lebenslagen des künftigen revolutionären Subjekts. Prädikat: Radikal diskutierenswert!",400,freiheitstraum_und_kontrollmaschine_cover.jpg,2018,24.00,literature,0
978-3-903022-86-7,Louise Michel,"Eva Geber präsentiert eine Auswahl aus Louise Michels umfangreichem Oeuvre: die wichtigsten Reden und politischen Texte, sowie einige der Legenden der indigenen Bevölkerung Neukaledoniens, die hier erstmals ins Deutsche übertragen sind. Dieser Sammlung ist Eva Gebers essayistische Einleitung vorangestellt.
Louise Michel (1830–1905), die berühmte französische Revolutionärin, Lehrerin und Agitatorin, nimmt 1871 als bewaffnete Kämpferin an der Pariser Kommune teil. Nach deren blutiger Niederschlagung folgen Verurteilung und Verbannung nach Neukaledonien. Nach ihrer Amnestierung kehrt sie nach Paris zurück und wird zur begehrtesten Agitatorin. Sie tritt für die Rechte des Proletariats ein und engagiert sich für die Gleichberechtigung der Frauen. Ihre Erfahrung, dass Macht korrumpiert, führt sie zum Anarchismus und sie wird eine seiner bekanntesten Vertreterinnen. Sie überlebt einen Mordanschlag, wird von der Justiz verfolgt und mit der Zwangspsychiatrierung bedroht. Obwohl Louise Michel keine Gelegenheit ausgelassen hat, im Kampf zu sterben, erreicht sie ein hohes Alter. Nach ihrem Tod 1905 begleiten sie über 120.000 Menschen auf ihrem letzten Weg.

Eva Geber hat sich für ihren vor kurzem erschienenen biographischen Roman jahrelang mit Louise Michel beschäftigt. Nun präsentiert sie eine Auswahl aus Louise Michels umfangreichen Oeuvre: die wichtigsten Reden und politischen Texte, sowie einige der Legenden der indigenen Bewohner Neukaledoniens. Diesem besonderen Syntagma ist eine essayistische Einleitung von Eva Geber voranstellt.",128,louise_michel_texte_und_reden_cover.jpg,2019,14.00,literature,0
978-3-903290-03-7,Die schönste Jugend ist gefangen,"Nach Begrabt mein Herz am Heinrichplatz widmet sich Sebastian Lotzers neuer Roman den Bemühungen um einen bewaffneten, antagonistischen Ansatz von Gegenmacht. Dem Scheitern und den Widersprüchen, der Nähe und zugleich vertrauten Ferne von Teilen der Bewegung zu diesen Bemühungen. Bewusst beschränkt sich der Stoff auf fragmentarische Annäherungen und subjektive Eindrücke. Auch der ehemals internationalistischen Ausrichtung radikaler Theorie und Praxis wird Raum und Zuwendung eingeräumt, Lotzer verweigert sich einem Lagerdenken und unkritischer Affirmation. Die innere Zerrissenheit der Geschichte schreibenden Subjekte wird ebenso verteidigt, wie ihr Recht Fehler zu begehen. Als sei dies noch nicht genug, versucht sich Lotzers Erzählung auch in einer Annäherung an jene Wellen der Aufstände, die Anfang des Jahrzehnts Nordafrika und den Nahen Osten durchzogen und bis nach Spanien, Griechenland, den USA und darüber hinaus ausstrahlten.
Und nicht zuletzt wird debattiert, gekämpft, geliebt und gelitten. Werden Anstrengungen unternommen, das Leben anders als unterworfen zu gestalten.",176,die_schoenste_jugend_ist_gefangen_cover.jpg,2019,14.00,literature,0
978-3-903022-89-8,Geboren am 17. November,"Dimitris Koufontinas wurde 1958 im Tabakdorf Terpni bei Nigrita in Nordgriechenland geboren. 1972 zog seine Familie nach Athen und aus den Bauern wurden Industriearbeiter. Koufontinas besuchte das Gymnasium in Exarchia und studierte anschließend Rechts- und Wirtschaftswissenschaften an der Universität Athen. Sein politisches Bewusstsein erwachte im Aufstand am 17. November 1973, politisch aktiv wurde er in den Klassenkämpfen des Metapolitefsi, der Transformationsperiode nach dem Sturz der griechischen Obristendiktatur. 1977 bekam er Kontakt zu illegalen Organisationsstrukturen und ging 1985 als Mitglied der Revolutionären Organisation des 17. November in den Untergrund.

Nach der Festnahme mehrere Mitglieder tauchte er 2002 bewusst aus der Illegalität auf, um die Geschichte seiner Organisation und deren revolutionäre Ziele zu verteidigen. Das Schweigen und die Geständnisse anderer Organisationsmitglieder kritisierte er als würdelos. Mittlerweile sitzt er seit 16 Jahren im Hochsicherheitstrakt des Korydallos-Gefängnisses in Athen.

Dimitris Koufontinas ist heute nach wie vor politisch aktiv und hat mehrere Bücher ins Griechische übersetzt, etwa Wie Efeu an der Mauer der Tupamaros Eleuterio Fernandez Huidobro und Mauricio Rosencof.",304,geboren_am_17_november_cover.jpg,2019,15.00,literature,0
978-3-903290-11-2,Die Befreiung oder Marcelos Ende,"Manuel Gluckstein wurde 1947 in Österreich geboren. Sein erstes Zuhause war ein Flüchtlingslager: das DP-Camp Bindermichl in Linz. Seine Eltern hatten sich dort nach ihrer Befreiung aus dem Konzentrationslager Mauthausen im Mai 1945 wiedergetroffen. Als er drei Jahre alt war, emigrierten sie nach Argentinien. In Buenos Aires versuchten sich die Eltern ein neues Leben aufzubauen.


Die 1970er Jahre in Argentinien waren eine Zeit des Aufruhrs. Manuel Gluckstein schloss sich einer Studentengruppe an und wurde politisch aktiv. Er verliebte sich in Marta, die Revolutionärin, und begann doch eine Beziehung mit Ana. Und während er noch an die Möglichkeit einer besseren Welt glaubte, brach diese zusammen. Am 24. März 1976 putschte das Militär. Seine Gruppe flog auf. Er und Ana landeten im «Pozo». Kurz danach wurde sie einfach «weggebracht». Danach sollte nichts mehr je so sein wie davor.

Als sich mehr als drei Jahrzehnte später plötzlich die Möglichkeit auftut, seinen Folterer zur Rechenschaft zu ziehen, steht er vor der Entscheidung seines Lebens. Was muss er tun, um der Erinnerung gerecht zu werden und dennoch endlich vergessen zu können?",242,die_befreiung_oder_marcelos_ende_cover.jpg,2019,19.00,literature,0
978-3-903290-13-6,Unbedingt blau,"Blau ist für Sahin der Inbegriff von Freiheit. Von ihr träumt er im Gefängnis genauso intensiv wie von Gönül, die er liebt. Er nimmt alles in Kauf, um die Freiheit wiederzuerlangen, steckt Mitgefangene mit seiner Freiheitsliebe an und gräbt einen Tunnel, dem Licht entgegen, der Freiheit entgegen, dem Blau entgegen... Und beim nächsten Gefängnisaufenthalt gleich einen zweiten Tunnel... Unbedingt Blau ist nicht nur eine abenteuerliche Fluchtgeschichte, sondern auch ein Zeitdokument, das einen Einblick in die 1970er und 1980er Jahre der Türkei ermöglicht, für die, die sie nicht selbst erleben mussten. Es beschreibt, kritisch, aber auch selbstkritisch, die seelische Verfassung und die Beweggründe jener Jugend, die sich von den Ideen der Linken angezogen fühlte und die Welt retten wollte, oder zumindest das Land…",372,unbedingt_blau_cover.jpg,2019,18.00,literature,0
978-3-903290-14-3,Der Prager Golem,"Der Golem ist eine Figur der jüdischen Literatur und Mystik, die eng mit Prag verbunden ist: Eine der fantasievollsten Legenden der Stadt. Zudem gibt es auch polnische und deutsche Varianten – in der Tat handelt es sich um eine Faust’sche Geschichte über das Ausloten menschlicher Grenzen von allgemeiner Gültigkeit.


Der Prager Schriftsteller Marek Toman interpretiert eine Erzählung über den Golem von Gustav Meyrink aus der Perspektive des 14-jährigen Jakub, einem Schüler eines weisen Rabbiners. Er soll dessen Tochter Lea in Prag heiraten, will sich aber vor dieser arrangierten Ehe drücken, weil er sich bereits in die Christin Klara verschaut hat… und dann nehmen die Dinge ihren Lauf. Der Rabbiner muss schließlich einen Golem erschaffen, einen künstlichen Menschen, Roboter und Superheld in einem.


Diese melancholische Beziehungsballade wird durch zahlreiche Illustrationen von Hana Puchová bebildert, einer Malerin mit surrealen Stilelementen. Marek Toman ergänzt den Band mit einem Anhang, der einen Einblick in das jüdische Leben, die Folklore und die Entwicklung der Golem-Legende bietet.


Der Prager Golem wurde 2019 für den bedeutendsten tschechischen Literaturpreis Magnesia Litera nominiert und richtet sich sowohl an Jugendliche als auch an Erwachsene.",168,der_prager_golem_cover.jpg,2019,19.00,literature,0
978-3-903290-05-1,Predigt und Patronen,"Die beiden Autoren sind Kommandanten des Ejército de Liberación Nacional, der ELN-Guerilla in den Ebenen und Bergen Kolumbiens. Das Buch erzählt von deren Entstehung 1964 und den ersten Jahren bis zum Tod des Arbeiterpriesters Camilo Torres bei einem Feuergefecht mit der Armee. Die Einfachheit und Ehrlichkeit dieser Narration ermöglichen tiefe Einblicke in das Leben in den vernachlässigten ländlichen Regionen Kolumbiens damals und heute, was wesentlich zum Verständnis des jahrzehntelangen Konflikts beiträgt. Predigt und Patronen, das im Original 2018 unter dem Titel ¡Papá, son los muchachos! in Bogotá erschien, führt zurück in eine Zeit, in der der Marxismus sogar in der katholischen Kirche Wurzeln schlagen konnte und die Befreiungstheologie entstand. Das Buch beschäftigt sich mit den Ursprüngen und der Legitimität des bewaffneten Aufstands und ist ein wichtiges Dokument der linken Bewegungsgeschichte in Kolumbien.",220,predigt_und_patronen_cover.jpg,2019,15.00,literature,0
978-3-903290-26-6,Durruti,"Buenaventura Durruti ist der berühmteste Anarchist der Geschichte. Seine fesselnde Biografie ist der Schlüssel zum Verständnis für den spanischen Bürgerkrieg von 1936 bis 1939 und damit zum historischen Hintergrund der aktuellen Konflikte zwischen der katalanischen Unabhängigkeitsbewegung und der Zentralregierung in Madrid heute.


In Álvarez gründlich recherchiertem historischen Roman werden wir Zeugen des ersten großen Überfalls auf eine Bank in Spanien, folgen den Schritten von Durruti und seiner Genossen Ascaso und Jover im Untergrund in Lateinamerika und reisen mit ihnen ins französische Exil, wo sie den Aufstand vorbereiten. Nach der Beteiligung an der erfolgreichen Bekämpfung des Militärputsches in Katalonien kämpft die Kolonne Durruti an der Front in Saragossa gegen die Franco-Faschisten.


Francisco Álvarez erweckt die Atmosphäre dieser Epoche meisterhaft zum Leben, ruft die Protagonisten ins Gedächtnis, und lässt Durruti, die Ikone der libertären Revolution in Barcelona 1936, aufleben.",250,durruti_cover.jpg,2019,19.00,literature,0
978-3-903290-31-0,Die Farben der Angst,"Los Yesares, ein armes Dorf in der Serranía, dem bergigen Hinterland von Valencia. Eine französische Studentin, die dorthin kommt, um Material über den Alltag in den ersten Jahren nach dem Ende des Spanischen Bürgerkriegs zu sammeln. Die Stimmen der Frauen und Männer, die ihr erzählen, wie es ihnen damals ergangen ist – als sie jung waren und als Republikaner, als politisch Verfemte, als Kinder von «Roten» von den frankistischen Machthabern misshandelt und gedemütigt wurden. Wie sie stillgehalten oder sich heimlich gewehrt haben. Und wie die Furcht vor Repressalien ihr Erinnerungsvermögen bedroht hat.

Die Farben der Angst ist Teil eines einzigartigen Romanzyklus, mit dem Alfons Cervera das Schweigen über die Verbrechen der Francodiktatur und deren Folgen für das Leben der Besiegten gebrochen hat. In farbigen, überaus anschaulich geschilderten Episoden lässt er diejenigen zu Wort kommen, die sich weder von Gewalt und Willkür der Herrschenden noch von der eigenen Ohnmacht kleinkriegen ließen. Ihre Geschichten handeln vom unbändigen Willen, das Unrecht nicht hinzunehmen, und damit von der Würde derer, die in den Geschichtsbüchern für gewöhnlich nur als Randnotiz vorkommen.",200,,2020,20.00,literature,0
978-3-903290-42-6,So ist die Welt geworden.,"«Coronakrise. Betty lag da. Sie sollte ihre Dehnungsübungen machen. Morgendliche Bravheit. Aber lockdown. Betty erließ sich gleich die Dehnungsübungen. Stattdessen erfand sie sich eine Figur. Sie brauchte jemanden. Sie brauchte den Rat und das Vorbild einer klugen und gesetzten Person. Sie überlegte den Namen. Sollte sie einfach eine ihrer Lieblingsautorinnen dafür nehmen. Einen oder eine herbeiholen, deren Romane sie so gut kannte. Oder lieber eine Romanfigur?»

Betty Andover ist die Heldin und zugleich immer wieder das Alter Ego der österreichischen Autorin Marlene Streeruwitz. In mehr als 30 Episoden offenbart Streeruwitz die verschiedenen Stadien der emotionalen und physischen Krisen in einer Welt im Stillstand. Sie analysiert dabei die",208,,2020,19.00,literature,0
978-3-903290-36-5,Pest über Paris,"Der Einstieg ist ein einziges Stakkato an futuristischen Allegorien und unglaublichen Adjektiven über den Hunger und den Zorn eines Pariser Arbeiters, der sich an den selbstzufriedenen und lethargischen Bürgern rächt, indem er die Pest verbreitet. Dem folgt ein fesselndes Porträt verschiedenster Gesellschaftsgruppen, ihrer Konflikte und ihrer Methoden die Seuche zu ihrem Vorteil zu nutzen. Verdrängung und Verrat, Ausgrenzung der Infizierten, bis man selbst betroffen ist, Diebstahl, Ausbruch aus der Quarantäne, Rücksichtslosigkeit und Verzweiflung treffen auf Empathie, Heldenmut und Hilfe und kulminieren in ein optimistisches und hoffnungsvolles Tremolo. Auch ein beiläufiges Porträt der frühen kommunistischen Bewegung in China macht diesen Roman zum Buch der Stunde von erstaunlicher Relevanz für die Gegenwart.

Der Inhalt dieses Epos, das sich aus den realen Erfahrungen der Spanischen Grippe und der revolutionären Strömungen nach dem Ersten Weltkrieg speist, wird an Dramatik nur vom Leben des Autors selbst übertroffen. Jasieński flüchtet 1924 aus Polen nach Frankreich, tritt dort der KPF bei, wird aufgrund der Veröffentlichung von Pest über Paris als Fortsetzungsroman in L´Humanité 1928 des Landes verwiesen und muss ins Exil in die Sowjetunion, wo er 1938 dem stalinistischen Terror zum Opfer fällt.",300,,2020,20.00,literature,0
978-3-903290-28-0,Albania´s 90,"Albania´s 90s thematisiert die turbulenten Jahre des Übergangs von der kommunistischen Diktatur zu Demokratie und Marktwirtschaft. Ökonomischer Verfall, Massenmigration und vorübergehender Zusammenbruch der staatlichen Ordnung kennzeichneten diese schwierige Zeit, die aber auch von einem großen Willen zur Veränderung und einem unbändigen Hunger nach Freiheit geprägt war.


Der Albanologe Robert Pichler, der in den 1990er Jahren in Albanien gelebt hat, präsentiert im Buch seine außergewöhnlichen analogen Fotografien aus unterschiedlichen Regionen des Landes. Der Band thematisiert soziale und alltagsweltliche Aspekte dieser langandauernden Wendezeit und wählt dafür einen besonderen Zugang: Die Fotografien dienen als Ausgangspunkt für eine narrative Auseinandersetzung mit der Zeit.


Die Erzählungen und Reflexionen albanischer und internationaler AutorInnen geben Einblicke in unbekannte Alltagswelten und führen in entlegene und bis dahin kaum besuchte Regionen im nördlichen und südlichen Hochland. Da private Fotografie zu kommunistischer Zeit verboten war und nach der Wende erst sehr langsam Verbreitung fand, sind viele der Bilder seltene Zeugnisse jener Zeit. Thematisiert werden aber auch Fragen der visuellen Repräsentation Albaniens (als Inbegriff des Balkans) und die Rezeption der Bilder, die in von Edit Pula kuratierten Ausstellungen in Albanien gezeigt wurden.",336,,2020,24.00,literature,0
978-3-903290-48-8,Die Nase,"Diese satirische Erzählung ist eine Prolongation eines Themas, das Nikolaj Gogol 1836 erstmals zu Papier brachte. Hundert Jahre später persiflierte Bruno Jasieński den deutschen Rassenwahn anhand eines nationalsozialistischen Professors für Rassenkunde, der eines Tages zu seiner vollkommenen Überraschung mit einer jüdischen Nase im Gesicht dasteht. Ein absurder Vorfall, der diesem arrivierten deutschen Denker die Chance gibt, seine Medizin am eigenen Leibe zu erfahren.

«Beeindruckend und beklemmend ist Jasieńskis Verständnis für die hinter der Rassenlehre, der Eugenik und vergleichbarer pseudowissenschaftlicher Forschung liegende Unmenschlichkeit, aber auch die unfreiwillige Komik. Ironisch, aber nicht albern, witzig, aber nicht derb, pointiert, aber nicht plump, treffend, aber nicht mit dem Holzhammer – das ist es, was den Satiriker Jasieński auszeichnet.»

Aus dem Nachwort von Vladimir Vertlib.",120,,2021,16.00,literature,0
978-3-903290-49-5,413 Tage,"""413 Tage"" ist eine autobiografische Schilderung jener Tage, die eine junge Griechin in Wien erlebte, nachdem sie am 10. Juni 1944 wegen der Beteiligung am kommunistischen Widerstand gegen die Besatzungsmacht von der SS in Athen verhaftet worden war. Aufgrund ihrer Deutschkenntnisse, kommt sie nicht ins KZ Chaidari, sondern wird als Zwangsarbeiterin nach Wien verschickt. In ihrem Buch beschreibt sie auf eindrückliche und spannende Weise die letzten Wochen und Monate des Zweiten Weltkriegs, ihre Haft im Gefängnis des Wiener Landesgerichts, den dort ständig stattfindenden Hinrichtungen, den alliierten Bombenangriffen, der Zerstörung der Stadt und der Befreiung vom Naziregime durch den Einmarsch der Roten Armee im April 1945. Nach langen Irrwegen kehrt sie im August 1945 endlich wieder in ihr Heimatland Griechenland zurück.",300,,2021,20.00,literature,0
978-3-903290-60-0,Ein Mensch wechselt seine Haut,"Zwischen 1931 und 1933 reist Bruno Jasieński mehrfach in die junge sowjetische Unionsrepublik Tadschikistan und nimmt am Bau eines Bewässerungskanals an der Grenze zu Afghanistan teil, der der Sowjetunion die Baumwollunabhängigkeit vom Ausland sichern soll. Seine Erlebnisse verarbeitet er in diesem Epos, das zwischen den Genres changiert: Es ist ein Reiseroman dreier amerikanischer «Spezialisten» aus den verarmten USA der Weltwirtschaftskrise, ein Spionagekrimi über die politischen Interessen der Engländer in Indien und Afghanistan, gewürzt mit Lovestories auf allen Ebenen.

Jasieński schildert präzise den Konflikt zwischen Aufklärung und Islam, zu einer Zeit, als eine sowjetische Modernisierungsbewegung auf verkrustete religiöse Traditionen stößt und die junge Sowjetmacht mit einem unzureichenden Rechtssystem versucht, sich im von feudalen Lebensformen geprägten tadschikischen Orient zu festigen.

«Ein Mensch wechselt seine Haut» wurde nach der Rehabilitierung des Autors 1953 mehrfach verfilmt, in viele Sprachen übersetzt, in zahlreichen Auflagen verbreitet und gilt bis heute als Meisterwerk des «sowjetischen Victor Hugos».",800,,2021,25.00,literature,0
978-3-903290-64-8,Aussichten auf den Öko-Leviathan?,"Shakespeare, gewitzt wie er war, lässt Hamlet sagen: «Beware / Of entrance to a quarrel, but, being in, / Bear’t that th’ opposed may beware of thee», in etwa übersetzt mit: «Sorge Dich, nicht in einen Streit zu geraten; wenn Du aber aber einmal drinnen bist, dann führe ihn so, dass sich Dein Gegner vor Dir fürchtet». Ausgangspunkt dieser Polemik ist, dass sich vor denen, die vorgeben sich in den Streit um die Erhaltung unserer natürlichen Lebensgrundlagen einzumengen (vulgo: «Die Grünen»), niemand zu fürchten braucht – ganz im Gegenteil. Von dieser Erkenntnis aus entspannen Nikolaus Dimmel und Alfred J. Noll ein furioses und beklemmendes Manifest. Nicht nur für die Grünen, für die gesamte Gesellschaft ist es 5 nach 12, und es wird langsam Zeit dem passiven Begreifen aktiven Widerstand zur Seite zu stellen.

Mit einer Replik von Ulrich Brand.",122,,2021,14.00,literature,0
978-3-903290-56-3,Bis heute Abend … und sei schön brav!,"Amsterdam im November 1942. Lena Muller bringt den kleinen Salo in den Kindergarten. Sie küsst ihn auf die Stirn und sagt: «Bis heute Abend und sei schön brav!» Es sind die letzten Worte, die Salo Muller von seiner Mutter gehört hat. Am selben Tag werden die Eltern von den Deutschen verhaftet und später nach Auschwitz deportiert. Salo wird zum Waisenkind, doch der niederländische Widerstand schafft es, ihn bis zur Befreiung zu verstecken. Nach dem Krieg erlangt Salo Muller Bekanntheit als Physiotherapeut bei Johan Cruyffs Ajax Amsterdam, in den goldenen Jahren des Teams von 1960 bis 1972. Obwohl er Tag und Nacht an seine Eltern denken muss, kann er – wie so viele Überlebende – seine Geschichte erst im fortgeschrittenen Alter erzählen.

Als Muller 2014 hört, dass die französische Staatsbahn 60 Mio. Euro an Deportationsopfer zahlt, entschließt er sich zu handeln. Er hat auch von der niederländischen Eisenbahn Entschädigung gefordert. Nach drei Jahren hat das Unternehmen verkündet, rund 50 Mio. Euro zu bezahlen. Aktuell geht Salo Muller gegen die Deutsche Bahn (DB) vor. Sein Anliegen wird in der deutschen Öffentlichkeit breit diskutiert und im Bundestag von den Grünen, der FDP und der Linken unterstützt. Salo Mullers Erinnerungen erscheinen im September bei Il Sole 24 Ore auch auf Italienisch.",250,,2021,19.00,literature,0
978-3-903290-55-6,Die Differenz,"Santiago de Chile. Die Stadt liegt nach einem Vulkanausbruch in Asche gehüllt da. Drei Kinder von ehemaligen linken Militanten werden mit der Vergangenheit der Pinochet-Diktatur konfrontiert, die sie weder erinnern noch vergessen können. Felipe, dessen Eltern unter dem Regime verschwanden, imaginiert in jedem Winkel der Stadt Leichen und zählt sie wie besessen, um dem Trauma eine Form zu verleihen. Auch Iquela und ihre im Berliner Exil aufgewachsene Kindheitsfreundin Paloma sind auf der Suche nach ihrem Platz in einer zerrissenen Gesellschaft. Als die Leiche von Palomas Mutter auf dem Transport nach Chile in Argentinien strandet, machen sich die drei mit einem Leichenwagen und einer Flasche Pisco auf zu einem etwas anderen Road-trip in die Anden.

Intensiv, intelligent und außerordentlich sensibel für Bedeutung und Gewicht der Worte, präsentiert dieses bemerkenswerte Debüt eine neue Art, über die Tiefe eines Schmerzes zu schreiben, der sich über Generationen erstreckt.",220,,2021,19.00,literature,0
